Time (seconds),RMSE (meters)
0,1.6484442235661618
1,2.3056102997600454
2,3.004277780226829
3,3.0293227620278995
4,3.016986507379652
5,2.9935156508657252
6,2.9407511872260805
7,2.929151808157584
8,2.8894989836158325
9,1.0016344156855608
10,0.6045377821794456
11,0.28494073252411983
12,0.4296183422132619
13,0.5191143580898381
14,0.45264721392334556
15,0.42238952293472576
16,0.5063943607116853
17,0.42381737267489533
18,0.39513711001813373
19,0.46923464959184796
20,0.3659738355141448
21,0.36024470975952594
22,0.4015172490142127
23,0.3284532946126103
24,0.3056198276938029
25,0.3293314951077317
26,0.2522346092185223
27,0.22269154855164233
28,0.2534341619054096
29,0.1930678634712429
30,0.16971293297859755
31,0.17707443391741334
32,0.1545571400407485
33,0.1352869471809227
34,0.13470050686624288
35,0.10928594180841669
36,0.08562330701252178
37,0.11253230674751315
38,0.07305933471423466
39,0.07445728254949563
40,0.11638158958432893
41,0.0457632086295801
42,0.05926405012821008
43,0.1180742677198737
44,0.07449047989641296
45,0.07869085731945082
46,0.11797583032026633
47,0.04671254468155434
48,0.1226486929436969
49,0.121115612469164
50,0.05766358158769291
51,0.12455940600716717
52,0.12411072313383553
53,0.03074239651903471
54,0.11518070026193199
55,0.03618033463923887
56,0.037049284541359355
57,0.1224266788362278
58,0.05211133223654536
59,0.036325441375997455
60,0.09285236961241523
61,0.027310083654875607
62,0.03272848747518009
63,0.0966964402577632
64,0.016600305224640916
65,0.01767767172057702
66,0.03936357023551162
67,0.012750830013071075
68,0.09728497760305237
69,0.008697999784067429
70,0.020539253761287995
71,0.08312539439003376
72,0.0047608146148927595
73,0.00841688723349468
74,0.07007952523273163
75,0.010600732612251114
76,0.018327566252497433
77,0.059614354159325145
78,0.015142758425567185
79,0.007306909881147191
