Time (seconds),RMSE (meters)
0,1.6538700112680418
1,1.565289089193769
2,0.0890401043361823
3,0.11343454941212804
4,0.11356794820903236
5,0.1583432290910987
6,0.18559443257294278
7,0.16594352375122512
8,0.20148145556242258
9,0.2209667676080898
10,0.18188172544386522
11,0.2192302911229971
12,0.23569082359469784
13,0.25030707506948985
14,0.253744887935856
15,0.2799284878366108
16,0.3279836469897554
17,0.30050615940991193
18,0.3113936525391478
19,0.3863763813790719
20,0.3368036446955675
21,0.3400224874901356
22,0.4258434004897857
23,0.3589450719592402
24,0.35898909794671313
25,0.44801077182125265
26,0.3681752217934055
27,0.3739599164269018
28,0.4196714968696753
29,0.33872463649444173
30,0.3103189564378213
31,0.34810799224702643
32,0.2742245106281953
33,0.3286729390137758
34,0.30296771587568594
35,0.23844187834727656
36,0.2998321219686078
37,0.23149137262195013
38,0.21052909025887917
39,0.2814825856172332
40,0.18474553069627134
41,0.1676119706826499
42,0.23781761271976135
43,0.14734780954017682
44,0.15077653793603465
45,0.22523061916988804
46,0.13911867530655056
47,0.14216158132888676
48,0.2168643416569043
49,0.13873536925492974
50,0.20920622071899625
51,0.2179699882192271
52,0.1362909281395096
53,0.21456097106402372
54,0.11709591951586883
55,0.10576712041898624
56,0.20090079676024353
57,0.12122892590141393
58,0.09703800537002566
59,0.17532415594605938
60,0.09661885741513587
61,0.06534260413421684
62,0.1277868008175691
63,0.05908342940817058
64,0.0704535155366091
65,0.13688774431448814
66,0.2508430376970508
67,0.0807380968576479
68,0.05721739821839237
69,0.1275507829180906
70,0.04607032804408329
71,0.04684360328256614
72,0.1099066593895141
73,0.04705358217018982
74,0.028232018511281896
75,0.12626034178443435
76,0.05358419457907242
77,0.03887266882021027
78,0.09569942249832332
79,0.028226828940667404
