Time (seconds),RMSE (meters)
0,6.459721481488219
1,6.35047998760507
2,6.980957221013452
3,7.262524709035785
4,7.142688001040874
5,6.766676034198307
6,6.981954158232762
7,5.649029115702983
8,5.544801331873606
9,5.706781097203543
10,7.193938445821269
11,7.1273582162090845
12,6.083244237999766
13,6.67511172902459
14,7.946429979094589
15,7.736151403341388
16,7.543536059018467
17,7.758709468989193
18,7.04380329732687
19,6.2330324480736214
20,6.248999434669232
21,6.304704287132241
22,6.160155878831669
23,5.877227997677865
24,4.740931307842739
25,3.5017334990267974
26,2.192269632476081
27,1.5711934010960833
28,1.6838068908599617
29,1.174113923550999
30,0.8521315285717916
31,0.5298110374005307
32,0.5957272167474522
33,0.5587436312088933
34,0.5272486220669705
35,0.6458420454739462
36,0.4880725669462593
37,0.4910272440700353
38,0.49208360407706
39,0.42043779623096783
40,0.493376113324646
41,0.4467841917181953
42,0.3992045573843539
43,0.4378497319464942
44,0.48221125864816516
45,0.5325466757600905
46,0.5788090860986197
47,0.6217479982310179
48,0.6719038755183423
49,0.7367851262877464
50,0.8591902998506333
51,0.9448845153988781
52,0.9527231791343761
53,1.0399873699277589
54,0.9921945856947975
55,0.833585772491807
56,1.25168128570543
57,1.1840529467281569
58,1.550405489463681
59,1.3676278084352809
60,1.315517628225802
61,1.2687024186092692
62,1.2682070487075738
63,1.1308758352452806
64,0.4019138125592384
65,0.2702743488536735
66,0.2458505845764709
67,0.17938316422266312
68,0.23032893056722128
69,0.2814439490166212
70,0.41994244697369787
71,0.535770036543922
72,0.6949695242042753
73,0.7525226663106424
74,0.7690640433491437
75,0.7116918304160766
76,0.548666971192337
77,0.42844881643214816
78,0.30465957809334027
79,0.2589643718450415
80,0.15705688762199996
81,0.1818840227014737
82,0.13800270345423077
83,0.18408072402617814
84,0.20961092149531999
85,0.2386584937228892
86,0.22400089071229293
87,0.2270773621828063
88,0.31427138615526495
89,0.37353168139217646
90,0.48008720808467914
91,0.5839659639947147
92,0.5348462764616537
93,0.571057618311767
94,0.44050554505539097
95,0.38718906248690377
96,0.3493615191045385
97,0.3282182638651825
98,0.29815859298899866
99,0.303462246192796
100,0.24246958207866948
101,0.2746937035928904
102,0.36925481959433387
103,0.38862112052246967
104,0.3196753009833234
105,0.21143433949321205
106,0.1583689254671528
107,0.1441425255589139
108,0.12601571822685492
109,0.09327412415805632
110,0.08972766642585997
111,0.08203860944142356
112,0.09703937343974497
113,0.0917038118148735
114,0.1310550488562408
115,0.05332438860793089
116,0.08812516297988456
117,0.08576694158374824
118,0.09291454600093677
119,0.12833004552238164
120,0.1428076318949167
121,0.14695264796683444
122,0.20244553740649493
123,0.1323041105135721
124,0.1494845352969223
125,0.14681566081286165
126,0.14359209198239314
127,0.16746839780540765
128,0.13542750472546097
129,0.1451753391167095
130,0.19703105415506067
131,0.20634873524383898
132,0.17204432688974775
133,0.19088799774876067
134,0.1765813987094769
135,0.27208564865098744
136,0.26900567885563176
137,0.35123116180525715
138,0.3325668285061818
139,0.3735199161148205
140,0.48326242623017973
141,0.6010539493937102
142,0.7126420704882069
143,0.6598512854592956
144,0.7272614926425238
145,0.7166429241723388
146,0.6559943477158102
147,0.5522279873788234
148,0.5674245304404837
149,0.5102103863595702
150,0.46781287844982133
151,0.3438728833417154
152,0.1922577076655779
153,0.20676429956932516
154,0.1659489738076302
155,0.18788933583305995
156,0.19334080528512065
157,0.19425358473797058
158,0.21720770845548526
159,0.18209868597130302
160,0.213809961917773
161,0.23863210543531274
162,0.2898484561076784
163,0.3584137121630481
164,0.4132942208213047
165,0.4351968553047595
166,0.4875090162163902
167,0.5597325994953972
168,0.61251070770497
169,0.5802327276970299
170,0.5597872718896809
171,0.4792930069313194
172,0.48221371541012986
173,0.5002241352984256
174,0.5225794358530178
175,0.5079109342183996
176,0.4735247048723482
177,0.5801684631882156
178,0.4200372877234303
179,0.32801247310162185
180,0.3960498338306019
181,0.3944360176139608
182,0.39062884935593434
183,0.40214315052581495
184,0.48540025892740496
185,0.49098123022430035
186,0.5724812565614447
187,0.5616116896306689
188,0.5537670306215553
189,0.4733899259474388
190,0.3757423264383658
191,0.2591828512555504
192,0.1445487964800371
193,0.1245999940873828
194,0.29448196547519406
195,0.29705627785821165
196,0.454456596846856
197,0.47311649393512284
198,0.5052959618953539
199,0.5422881841703348
200,0.586373716152328
201,0.6197262311751388
202,0.5835388880601412
203,0.5845709707342461
204,0.4918922586634393
205,0.4232352913774064
206,0.41615656260073075
207,0.3803113491369645
208,0.3854982436805455
209,0.3875849946496494
210,0.4083320132358167
211,0.4872028396920868
212,0.5073386838989011
213,0.5599322767510846
214,0.4258452497223525
215,0.40559967073523306
216,0.5002091960734676
217,0.5320504331446777
218,0.5168065641593889
219,0.5665268712728094
220,0.4271206892194478
221,0.41868347367087866
222,0.2936479629134624
223,0.33466815601896754
224,0.34269659034231004
225,0.3903978319908611
226,0.4099795933222278
227,0.4616954881038836
228,0.6011756839924788
229,0.6593992463059369
230,0.7278390245118942
231,0.7593123086839885
232,0.8001235243921055
233,0.8561158728303374
234,1.1724915262843532
235,1.4461681398303736
236,0.8379566632027201
237,0.18363748281027
238,0.2782432725744189
239,0.25207755073761035
240,0.19280989319973182
241,0.11788464319189214
242,0.12344246992324452
243,0.12502667740553766
244,0.13685294956182353
245,0.09176968209041517
246,0.12650648939956355
247,0.1875624466234805
248,0.29130874199325035
249,0.34861091450261183
250,0.4029036369010089
251,0.48088461761572016
252,0.32991937538001376
253,0.32019531564304293
