Time (seconds),RMSE (meters)
0,1.2725359499454707
1,1.3446289647628829
2,0.357317392374914
3,0.24567636375190866
4,0.3511039269568557
5,0.30146269303430634
6,0.32350250882570536
7,0.3203524319881608
8,0.2520142295889768
9,0.30415953315670113
10,0.23542386802772275
11,0.22462472558102042
12,0.27679477568400795
13,0.2141534210985805
14,0.20918108564656315
15,0.24399846370758554
16,0.1853884540106098
17,0.16811259821409494
18,0.1783678974987272
19,0.13742108943504072
20,0.13889154509336754
21,0.12028594759925143
22,0.14846139489176757
23,0.06835058902977781
24,0.1407068592002886
25,0.10093118258310044
26,0.032382544258779684
27,0.10953585540103888
28,0.08465261782756282
29,0.038827468156226536
30,0.06610987772987613
31,0.06802809759194102
32,0.058405651636908966
33,0.0699205862814021
34,0.06825416657744855
35,0.07648820650880526
36,0.07643171418273467
37,0.0335913180655227
38,0.07068868468693557
39,0.05917255048566726
40,0.09262136851608556
41,0.07345560991845074
42,0.041875956332715326
43,0.07113508882920694
44,0.0400294195364283
45,0.01375989429343284
46,0.0607124304955008
47,0.0022182576887234727
48,0.015537936286320787
49,0.08262114333902335
50,0.010457362385868132
51,0.0072135818729174095
52,0.08656258264960721
53,0.004395002942554933
54,0.06951139895627075
55,0.07565015566416702
56,0.0028026574407085895
57,0.08568758848376361
58,0.010983412846620935
59,0.017109215502135462
60,0.063853397457861
61,0.01729762240264411
62,0.014703600778257789
63,0.0914555418983266
64,0.018013256052987942
65,0.006525652240893447
66,0.046611754966150866
67,0.0692303399134739
68,0.06607179447435614
69,0.012820157531221415
70,0.072815067211121
71,0.02927105955927435
72,0.033714418167968385
73,0.054308195511718046
74,0.027082201779462037
75,0.008287343285410618
76,0.07529060252961008
77,0.013329358942917407
78,0.08077089560482817
79,0.0769310437511231
80,0.005186849561272485
81,2.657216045925029
82,2.5825982986119658
83,2.489164055903691
84,2.4108395881681264
85,2.320867820519062
86,2.9400440273350643
87,2.3738180550743087
88,1.5413283711146064
89,0.9176276368902385
90,0.4825106789372929
91,0.43435080812786603
92,0.2869241055186894
93,0.31922019815974556
94,0.30159520406615536
95,0.10260408534442994
96,0.2975342855571039
97,0.3185587418941235
98,0.31566958083558744
99,0.25870837645478156
100,0.28687019776482003
101,0.2803138740886691
102,0.20348756939279902
103,0.2498889524530572
104,0.1718724844468823
105,0.16299829929349963
106,0.17362076015591194
107,0.23220904498851136
108,0.02850286641035488
109,0.17722615695050103
110,0.12296980841866957
111,0.137137363005748
112,0.21480552318813284
113,0.15419354287049336
114,0.1484457915725588
115,0.2021234349218696
116,0.1619411487629467
117,0.11319226562463347
118,0.17078775572915644
119,0.11092184516079931
120,0.12237201133609878
121,0.14629334969872626
122,0.1452903144221044
123,0.15327072806428363
124,0.1321582176405159
125,0.2279801671773973
126,0.21876610149181358
127,0.13537538652703351
128,0.14956074610722353
129,0.1448503411508098
130,0.07004813448040555
131,0.12265252418220123
132,0.05158279596593247
133,0.11601232266931083
134,0.10660313475686917
135,0.04793009384638537
136,0.13031764552916728
137,0.11030630828413765
138,0.08867915057410286
139,0.0883244893883062
140,0.09082155755563776
141,0.09965067204691899
142,0.10085478096090068
143,0.09136043956100351
