Time (seconds),RMSE (meters)
0,1.8301769670258554
1,1.9286663319465955
2,1.7061472073275479
3,1.7218192557457244
4,1.7719146262288554
5,1.818368178292983
6,1.3458336995800386
7,1.0643258178555346
8,0.6371951657800383
9,0.482830777403706
10,0.4204331085899776
11,0.36631295773726263
12,0.40240998064413736
13,0.3761784349711117
14,0.3532053844151506
15,0.3662680909122632
16,0.37622270083262355
17,0.37553937336392607
18,0.4008168388613799
19,0.38983425702964336
20,0.4036340108664655
21,0.41126538394321327
22,0.416327607741594
23,0.5886090792754848
24,0.6044171287717576
25,0.6023869763027695
26,0.4007094538001702
27,0.4060237071477107
28,0.3995171710398876
29,0.37516754690818116
30,0.37976432779128677
31,0.36744566272635204
32,0.34973800585270176
33,0.3597013912389548
34,0.3369654987401156
35,0.3416998006840203
36,0.32748927924991816
37,0.30196157741068247
38,0.32839472492318306
39,0.3147081589742332
40,0.3025382563216994
41,0.2958282043363107
42,0.2918366381405219
43,0.2649541178773736
44,0.2724416918412771
45,0.2727222255819012
46,0.2543578264665026
47,0.27447377316250554
48,0.2689316130486459
49,0.2569090197846172
50,0.2695938496685268
51,0.2490052694600104
52,0.24682348139005258
53,0.24715620172810432
54,0.21350253652859608
55,0.21396280284398878
56,0.20998749907046282
57,0.18162970255698316
58,0.16186538776561102
59,0.1617890316127903
60,0.14488304684106904
61,0.19303137901207126
62,0.17692418911338675
63,0.1402087670718
64,0.12002744322760875
65,0.1701582066924533
66,0.21384538326028144
67,0.17920805941647727
68,0.172074961363168
69,0.16730208149079204
70,0.15531231834959563
71,0.14466105462750617
72,0.15736642376740537
73,0.13459133918809024
74,0.13342867702046657
75,0.13590645458667577
76,0.11679072139091143
77,0.0887416008149557
78,0.10963255522194122
79,0.08677417265371756
80,0.33411102721374136
81,2.6025445315592672
82,2.53087461040005
83,2.456375922382505
84,2.3708753158176767
85,2.2746431877137616
86,2.3006837107314686
87,1.959508693002349
88,1.33766858583623
89,0.647290267873155
90,0.43016352293780324
91,0.35890736229001396
92,0.25311710074717564
93,0.20773395751998497
94,0.17151285181078882
95,0.17910717630248524
96,0.20210673925801337
97,0.18200616908648037
98,0.1791287087644013
99,0.17289122892297346
100,0.16856669301057697
101,0.15822351156816766
102,0.1221394780460705
103,0.12310994647602769
104,0.15411461606215596
105,0.13316470796097973
106,0.14878251428522077
107,0.12521766664793305
108,0.1150816480993447
109,0.11736404624892727
110,0.10556599673538396
111,0.12223648122550375
112,0.11406999956105439
113,0.1028444020032497
114,0.12039476202154875
115,0.09388238523825754
116,0.08976481767541264
117,0.1254483923521827
118,0.0822628662423299
119,0.11813185559808459
120,0.10711003926189659
121,0.08128263226740721
122,0.11998155377673021
123,0.0893083829862493
124,0.08968717433357533
125,0.12976921376087946
126,0.09364092718818806
127,0.08708366535917707
128,0.10254946229698525
129,0.06293780697738598
130,0.05118571553038691
131,0.09107435909112253
132,0.04220617200648943
133,0.0656838470159047
134,0.08268240081612832
135,0.04713474985706711
136,0.07621978246756474
137,0.07474222586359365
138,0.06675573663004292
139,0.0827206968104179
140,0.08779724174166399
141,0.06873565348574032
142,0.08003750956909955
143,0.05038851797042717
