Time (seconds),RMSE (meters)
0,6.446949713351982
1,9.383894655330305
2,9.250848530246916
3,8.591141283878837
4,7.52176087008177
5,5.676862674391917
6,4.879469093384635
7,4.072799458556548
8,7.345470247726666
9,4.184556837203419
10,9.070456048473117
11,9.918485659562286
12,10.107253126922618
13,9.904245187197954
14,10.273566619120988
15,10.064598666545086
16,10.246313329873113
17,10.504929676948832
18,10.663929643055422
19,11.259956985329316
20,11.716092193184668
21,12.121302117469886
22,11.981135306481455
23,11.846627953875652
24,12.16296389977822
25,12.289316540783064
26,12.542153719633198
27,12.727282536899008
28,12.798826685428201
29,13.047532664003255
30,13.268027189978051
31,13.532986745741898
32,13.668601675198595
33,13.816529593708086
34,12.17338860829824
35,8.574366410593981
36,13.940451224755426
37,10.926040451064583
38,7.220518717167791
39,7.389570931776925
40,7.416727560978193
41,7.765374351769655
42,5.766980776463813
43,6.3665600019880415
44,5.825761411217672
45,6.8574980381975505
46,7.286784159382922
47,3.374279669810914
48,3.0175284583893305
49,2.614677994293382
50,2.293947400860498
51,1.968418733209668
52,1.7922790382517348
53,1.4806027852799002
54,1.148748419089338
55,0.8037517474418205
56,0.19732822594659066
57,0.2625083210019724
58,0.3151018078728071
59,0.7753715963825962
60,1.186740219632234
61,1.793536332586779
62,2.076023851087643
63,2.4843593424738803
64,2.7055593723375897
65,3.074360564891545
66,3.4552567433607795
67,3.90982948041335
68,4.239529427515598
69,4.858986876473656
70,5.054055075534782
71,5.330641128062691
72,5.459451773024475
73,5.636131215103562
74,5.711318904661862
75,5.934128762157105
76,6.1132672037514615
77,6.298955032144715
78,6.461576821917495
79,6.615215229810202
80,6.776232352830431
81,6.985032119589873
82,7.222297078270896
83,7.3769561072920995
84,7.5505726095785395
85,7.760488220633513
86,8.021363061606625
87,8.231075660260304
88,8.457619735978206
89,8.638859599214513
90,8.738516350937129
91,8.893246105315956
92,8.91771688219268
93,8.735642871237593
94,8.505688421847342
95,8.502534637345107
96,8.315828004123043
97,7.897796753440821
98,7.681202793656906
99,7.439609401785924
100,7.350980569787618
101,7.100395358424069
102,6.898201285205896
103,6.614630107316102
104,6.484968105828035
105,6.446803775698753
106,6.1812954841926855
107,5.904394608764293
108,5.778853535077228
109,5.619153038561226
110,5.475117774574559
111,5.3377901117062905
112,5.258703320360009
113,5.222875264869507
114,5.233976743366733
115,5.264932288798019
116,5.367897251380732
117,5.372430665861527
118,5.426674195356535
119,5.369247148408066
120,5.361098374822047
121,5.356203869200605
122,5.385530908948936
123,5.403438224633736
124,5.312115131901781
125,5.232739358623835
126,5.054324426577034
127,4.881495296302124
128,4.653620490735557
129,4.656894760404519
130,4.151377944653615
131,3.7523510831351534
132,3.62794842882658
133,3.3466656265922134
134,3.1850369031420973
135,3.1165513095737256
136,3.11317439819574
137,3.091421651678736
138,3.136001059897618
139,3.0899955558039967
140,3.1430184689932776
141,3.1656853532100246
142,3.0889875442592754
143,3.291274810059476
144,3.3571452435671967
145,3.3371396671501463
146,3.6529035923343263
147,3.70918819297064
148,4.000249905424691
149,4.083896519341296
150,4.37195470778629
151,4.481489757384818
152,4.783512515724791
153,5.057735275200831
154,5.40670868877339
155,5.877996482088409
156,6.2709471619009856
157,6.482531253787654
158,6.816538086253564
159,7.197607137521575
160,7.652346354822338
161,8.042748164107353
162,8.384987723359403
163,8.487386537693675
164,8.800536723340118
165,9.092783807779009
166,9.363431554720803
167,9.697658592682581
168,9.84161140382757
169,10.066996225180135
170,10.277997486232488
171,10.545719362226414
172,10.55213367357216
173,10.689382737400962
174,10.821059305810412
175,10.95435288368913
176,11.096832656787797
177,11.238973836583417
178,11.25100362308082
179,11.376648002430276
180,11.547159275248845
181,11.663820477303652
182,11.791976969156595
183,11.985322617125888
184,11.960153809209054
185,12.110981122092094
186,12.272290148337488
187,12.431099957337457
188,12.562138416931903
189,12.746433623970836
190,12.745632398634426
191,12.915610152782708
192,13.083554478983329
193,13.27112597393649
194,13.407389356398348
195,13.448043882218693
196,13.539939084141634
197,13.511301682088416
198,13.468123317876454
199,13.437923114641604
200,13.42937221484601
201,13.37370588980159
202,13.173548150573277
203,13.00471289372257
204,12.813737727823352
205,12.64671546915734
206,12.608038613476346
207,12.314035016327669
208,12.065880658072086
209,11.826359118241111
210,11.62207146834315
211,11.4527632575381
212,11.429291111994404
213,11.250869668401414
214,10.965924140895764
215,10.774434928343164
216,10.599695704760396
217,10.42286417504571
218,10.419050311878532
219,9.937609325316835
220,9.511843702955584
221,9.35484771995405
222,9.208682576253812
223,9.109349456609973
224,9.091664193391669
225,8.95347263976098
226,8.838472079551956
227,8.715869768184204
228,8.572958720311473
229,8.419995261316028
230,8.429466153550567
231,8.327976041223378
232,8.215223933061408
233,8.135037616752152
234,8.028547948405427
235,7.945916992784678
236,7.95509060035842
237,7.903884976873347
238,7.832186994225092
239,7.7814425460194
240,7.7194466731385605
241,7.751467854602688
242,7.776953802357031
243,7.770930943579959
244,7.725204779087705
245,7.712472484937138
246,7.748073980897638
247,7.739998030358033
248,7.737819466658207
249,7.748217645290889
250,7.758408781308962
251,7.789412801092694
252,7.772430459912708
253,7.759009572413418
