Time (seconds),RMSE (meters)
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0,6.136463374738195
0.05517101287841797,6.136463374738195
1.0658891201019287,3.9544098239748378
2.055748462677002,1.5796309978239509
3.058603286743164,3.262043800519121
4.060980319976807,4.127584413143661
5.061692237854004,1.7389161176068015
6.055974245071411,5.03018781186517
7.056687116622925,6.58061439935603
8.05653715133667,8.322241340864522
9.059193134307861,8.50451238516913
10.058502197265625,8.779702588285886
11.069579124450684,9.028445774986603
12.06431531906128,9.263896513462033
13.070279598236084,9.468169282617582
14.067073345184326,9.67214588590433
15.13603663444519,9.917197591505767
16.085826873779297,10.163552699676805
17.123591899871826,10.353551861432235
18.054920434951782,10.563043145738764
19.06509804725647,11.065935629650172
20.060712337493896,11.266436443909171
21.06268572807312,11.448357960918575
22.06391978263855,11.610702477867973
23.066689491271973,11.725477226877913
24.065482139587402,11.823405527312346
25.064347743988037,12.009450375613172
26.06205439567566,12.217033557785905
27.061845302581787,12.355162339315202
28.060369729995728,12.524427254194869
29.065964221954346,12.554974990723265
30.058922290802002,12.663380415845413
31.065277338027954,12.76660045778091
32.06135177612305,12.858152999871601
33.06182861328125,12.995820680570057
34.06448006629944,13.008333941366404
35.063432931900024,12.968143211594047
36.06994605064392,12.891158732809231
37.06574368476868,12.853741879778584
38.0577290058136,12.826287575168177
39.05853343009949,12.815756879755408
40.060340881347656,12.528807761384009
41.07843732833862,12.405083832636508
42.07527017593384,12.174932112848051
43.083072662353516,11.904584162461605
44.07924818992615,11.638364997860942
45.066898584365845,11.253593491206088
46.073403120040894,11.021840741491985
47.069257736206055,10.77118322427176
48.07675528526306,10.523841407624012
49.089683294296265,10.235606452308001
50.06470704078674,9.868390989564638
51.08345437049866,9.602967978263496
52.06947875022888,9.344083676138295
53.06659150123596,9.188981835741249
54.0688955783844,8.90065376327392
55.101879596710205,8.721651309805319
